Runtime,Bytes Transmitted,Instant Frame Time (ms),Instant FPS,Avg Frame Time (ms),Avg FPS,Temperature (C),Framesize,Voltage
806392,8137,26,38.46,26,38.46,69.44,320x240,3v5
806423,7148,30,33.33,26,38.46,70.00,320x240,3v5
806452,8137,28,35.71,26,38.46,70.56,320x240,3v5
806476,8137,24,41.67,25,40.00,70.56,320x240,3v5
806503,8137,26,38.46,25,40.00,70.00,320x240,3v5
806535,8137,32,31.25,26,38.46,70.00,320x240,3v5
806565,8137,29,34.48,26,38.46,69.44,320x240,3v5
806586,6838,21,47.62,25,40.00,70.00,320x240,3v5
806609,8137,22,45.45,25,40.00,70.00,320x240,3v5
806634,7006,24,41.67,25,40.00,70.00,320x240,3v5
806657,7006,23,43.48,25,40.00,70.00,320x240,3v5
806680,8137,23,43.48,25,40.00,70.00,320x240,3v5
806706,6668,26,38.46,25,40.00,70.56,320x240,3v5
806735,8137,28,35.71,25,40.00,70.00,320x240,3v5
806757,6818,22,45.45,25,40.00,70.00,320x240,3v5
806780,6818,22,45.45,25,40.00,70.56,320x240,3v5
806808,7059,27,37.04,25,40.00,70.00,320x240,3v5
806834,7059,26,38.46,25,40.00,70.00,320x240,3v5
806857,7059,22,45.45,25,40.00,70.00,320x240,3v5
806883,7059,26,38.46,25,40.00,70.00,320x240,3v5
806913,8137,29,34.48,25,40.00,70.00,320x240,3v5
806939,7062,25,40.00,25,40.00,70.00,320x240,3v5
806960,7062,21,47.62,24,41.67,70.00,320x240,3v5
806987,7138,26,38.46,25,40.00,70.00,320x240,3v5
807009,8137,22,45.45,24,41.67,69.44,320x240,3v5
807034,6903,24,41.67,24,41.67,70.00,320x240,3v5
807060,8137,26,38.46,24,41.67,70.00,320x240,3v5
807083,6446,23,43.48,24,41.67,70.00,320x240,3v5
807109,6886,25,40.00,24,41.67,70.00,320x240,3v5
807135,6886,25,40.00,24,41.67,70.00,320x240,3v5
807160,7079,25,40.00,24,41.67,70.00,320x240,3v5
807186,7079,25,40.00,24,41.67,69.44,320x240,3v5
807214,7079,28,35.71,24,41.67,70.00,320x240,3v5
807242,8137,28,35.71,24,41.67,70.00,320x240,3v5
807270,8137,28,35.71,25,40.00,70.00,320x240,3v5
807296,8137,26,38.46,25,40.00,70.00,320x240,3v5
807320,8137,23,43.48,25,40.00,71.11,320x240,3v5
807348,8137,28,35.71,25,40.00,70.00,320x240,3v5
807373,8137,24,41.67,25,40.00,70.00,320x240,3v5
807398,8137,25,40.00,25,40.00,70.00,320x240,3v5
807424,8137,26,38.46,25,40.00,70.00,320x240,3v5
807450,8137,25,40.00,25,40.00,70.00,320x240,3v5
807473,6580,23,43.48,25,40.00,70.00,320x240,3v5
807496,6978,23,43.48,25,40.00,69.44,320x240,3v5
807520,6978,23,43.48,25,40.00,70.00,320x240,3v5
807550,6978,30,33.33,25,40.00,70.00,320x240,3v5
807574,6978,23,43.48,25,40.00,70.00,320x240,3v5
807597,6978,23,43.48,25,40.00,70.00,320x240,3v5
807622,7009,24,41.67,25,40.00,70.00,320x240,3v5
807647,8137,25,40.00,25,40.00,70.00,320x240,3v5
807673,8137,26,38.46,25,40.00,70.00,320x240,3v5
807699,8137,25,40.00,25,40.00,70.00,320x240,3v5
807724,7164,24,41.67,25,40.00,70.00,320x240,3v5
807748,7164,24,41.67,24,41.67,69.44,320x240,3v5
807774,7164,25,40.00,24,41.67,70.00,320x240,3v5
807799,8137,25,40.00,24,41.67,70.00,320x240,3v5
807824,6760,25,40.00,24,41.67,70.00,320x240,3v5
807846,8137,22,45.45,24,41.67,70.00,320x240,3v5
807877,7123,30,33.33,24,41.67,69.44,320x240,3v5
807903,8137,25,40.00,24,41.67,69.44,320x240,3v5
807939,8137,36,27.78,25,40.00,69.44,320x240,3v5
807967,6818,27,37.04,25,40.00,70.00,320x240,3v5
807993,6902,26,38.46,25,40.00,70.00,320x240,3v5
808018,8137,24,41.67,25,40.00,70.00,320x240,3v5
808040,7090,22,45.45,25,40.00,70.00,320x240,3v5
808068,7090,27,37.04,25,40.00,69.44,320x240,3v5
808090,8137,22,45.45,25,40.00,71.11,320x240,3v5
808116,8137,25,40.00,25,40.00,69.44,320x240,3v5
808139,6841,23,43.48,25,40.00,70.00,320x240,3v5
808172,6841,33,30.30,25,40.00,70.00,320x240,3v5
808197,8137,25,40.00,25,40.00,70.00,320x240,3v5
808223,6979,25,40.00,25,40.00,70.00,320x240,3v5
808246,7070,22,45.45,25,40.00,70.00,320x240,3v5
808272,7070,26,38.46,25,40.00,69.44,320x240,3v5
808293,7070,21,47.62,25,40.00,70.00,320x240,3v5
808316,7070,22,45.45,25,40.00,70.00,320x240,3v5
808343,7070,27,37.04,25,40.00,69.44,320x240,3v5
808369,7070,25,40.00,25,40.00,69.44,320x240,3v5
808394,7070,24,41.67,25,40.00,70.00,320x240,3v5
808416,7070,21,47.62,25,40.00,71.11,320x240,3v5
808441,8137,25,40.00,24,41.67,70.00,320x240,3v5
808476,7162,35,28.57,25,40.00,70.00,320x240,3v5
808500,7162,23,43.48,24,41.67,70.00,320x240,3v5
808527,8137,27,37.04,25,40.00,70.00,320x240,3v5
808548,6490,20,50.00,24,41.67,70.00,320x240,3v5
808573,7050,25,40.00,24,41.67,69.44,320x240,3v5
808596,8137,22,45.45,24,41.67,70.00,320x240,3v5
808620,8137,23,43.48,24,41.67,70.00,320x240,3v5
808646,7112,26,38.46,24,41.67,70.00,320x240,3v5
808672,8137,25,40.00,24,41.67,70.00,320x240,3v5
808703,8137,31,32.26,24,41.67,69.44,320x240,3v5
808726,6560,22,45.45,24,41.67,70.00,320x240,3v5
808748,8137,22,45.45,24,41.67,70.00,320x240,3v5
808773,6762,24,41.67,24,41.67,70.00,320x240,3v5
808799,8137,26,38.46,24,41.67,70.00,320x240,3v5
808823,6249,23,43.48,24,41.67,69.44,320x240,3v5
808850,7039,27,37.04,24,41.67,69.44,320x240,3v5
808871,7039,21,47.62,24,41.67,70.56,320x240,3v5
808896,8137,24,41.67,24,41.67,70.00,320x240,3v5
808924,8137,28,35.71,24,41.67,70.00,320x240,3v5
808949,7095,25,40.00,24,41.67,70.00,320x240,3v5
808972,7095,22,45.45,24,41.67,70.00,320x240,3v5
808994,7095,22,45.45,24,41.67,70.56,320x240,3v5
809021,7095,27,37.04,24,41.67,69.44,320x240,3v5
809043,7095,21,47.62,24,41.67,70.00,320x240,3v5
809066,8137,23,43.48,24,41.67,69.44,320x240,3v5
809092,7154,25,40.00,24,41.67,69.44,320x240,3v5
809113,8137,21,47.62,24,41.67,70.00,320x240,3v5
809137,6969,24,41.67,24,41.67,69.44,320x240,3v5
809176,6969,38,26.32,24,41.67,69.44,320x240,3v5
809197,6969,21,47.62,24,41.67,69.44,320x240,3v5
809230,6969,32,31.25,24,41.67,70.00,320x240,3v5
809255,6969,25,40.00,24,41.67,70.00,320x240,3v5
809277,7033,21,47.62,24,41.67,70.00,320x240,3v5
809307,8137,30,33.33,25,40.00,69.44,320x240,3v5
809334,8137,26,38.46,25,40.00,70.00,320x240,3v5
809359,6791,25,40.00,25,40.00,70.00,320x240,3v5
809381,6902,21,47.62,25,40.00,70.00,320x240,3v5
809405,6902,24,41.67,25,40.00,69.44,320x240,3v5
809433,6902,28,35.71,25,40.00,70.00,320x240,3v5
809455,8137,22,45.45,24,41.67,70.00,320x240,3v5
809477,8137,21,47.62,24,41.67,70.00,320x240,3v5
809507,7161,30,33.33,25,40.00,70.00,320x240,3v5
809535,7161,27,37.04,25,40.00,70.00,320x240,3v5
809558,7161,22,45.45,25,40.00,70.00,320x240,3v5
809586,7161,28,35.71,25,40.00,70.00,320x240,3v5
809609,7161,23,43.48,25,40.00,69.44,320x240,3v5
809639,7161,29,34.48,25,40.00,70.00,320x240,3v5
809667,7161,27,37.04,26,38.46,70.00,320x240,3v5
809688,7161,21,47.62,25,40.00,69.44,320x240,3v5
809711,7161,22,45.45,25,40.00,69.44,320x240,3v5
809740,7161,28,35.71,25,40.00,69.44,320x240,3v5
809762,7161,21,47.62,24,41.67,70.00,320x240,3v5
809798,7161,35,28.57,25,40.00,70.00,320x240,3v5
809823,7161,25,40.00,25,40.00,70.00,320x240,3v5
809849,7161,25,40.00,25,40.00,69.44,320x240,3v5
809875,7161,26,38.46,25,40.00,70.00,320x240,3v5
809899,8137,23,43.48,25,40.00,70.00,320x240,3v5
809929,6667,30,33.33,25,40.00,70.00,320x240,3v5
809952,6733,22,45.45,25,40.00,70.00,320x240,3v5
809977,6948,25,40.00,25,40.00,70.00,320x240,3v5
810002,6948,25,40.00,25,40.00,70.00,320x240,3v5
810028,6948,25,40.00,25,40.00,70.00,320x240,3v5
810053,6948,25,40.00,25,40.00,70.00,320x240,3v5
810078,8137,24,41.67,25,40.00,69.44,320x240,3v5
810100,6365,22,45.45,25,40.00,70.00,320x240,3v5
810125,6702,25,40.00,25,40.00,70.00,320x240,3v5
810163,7151,37,27.03,25,40.00,69.44,320x240,3v5
810193,7151,29,34.48,25,40.00,69.44,320x240,3v5
810219,7151,25,40.00,25,40.00,70.00,320x240,3v5
810246,7151,27,37.04,26,38.46,69.44,320x240,3v5
810268,7151,22,45.45,25,40.00,70.00,320x240,3v5
810293,7151,24,41.67,26,38.46,69.44,320x240,3v5
810317,8137,24,41.67,25,40.00,69.44,320x240,3v5
810339,6788,21,47.62,25,40.00,70.00,320x240,3v5
810365,6788,26,38.46,25,40.00,70.00,320x240,3v5
810390,8137,24,41.67,25,40.00,69.44,320x240,3v5
810412,7030,22,45.45,25,40.00,70.00,320x240,3v5
